#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery3
#Serial Number: SN:210415BB611A
#Date Time: 2025-08-21 03:59:01.945.636.010
#Sample rate: 3.125e+06Hz
#Samples: 16384
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 100 mV/div Offset: -110 mV Sample Mode: Average
#Channel 2: Range: 2 V/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 50 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V Readback: 4.9978243 V
#Negative Supply: ON
#Voltage: -5 V Readback: -4.9953639597 V

Time (s),Channel 1 (V),Channel 2 (V)
-0.002558432,0.02835186691670501,2.430284124830444
-0.002558112,0.02890186851931761,2.432988730579008
-0.002557792,0.02819472360167219,2.434791801078053
-0.002557472,0.02835186691670451,2.442905618323755
-0.002557152,0.02819472360167219,2.451920970818979
-0.002556832,0.02835186691670437,2.465443999561802
-0.002556512,0.02905901183434995,2.453724041318023
-0.002556192,0.02850901023173683,2.472656281557994
-0.002555872,0.02811615194415582,2.472656281557997
-0.002555552,0.02788043697160755,2.475360887306561
-0.002555232,0.02835186691670408,2.493391592296993
-0.002554912,0.02803758028663987,2.510520762037936
-0.002554592,0.02772329365657523,2.498800803794144
-0.002554272,0.02725186371147807,2.500603874293223
-0.002553952,0.0270161487389298,2.537566819523608
-0.002553632,0.02756615034154292,2.513225367786503
-0.002553312,0.02662329045134901,2.523142255531249
-0.002552992,0.02685900542389749,2.559203665512146
-0.002552672,0.02717329205396184,2.543877566270278
-0.002552352,0.02717329205396213,2.558302130262623
-0.002552032,0.02615186050625205,2.574529764754026
-0.002551712,0.02678043376638147,2.607886568986333
-0.002551392,0.02693757708141364,2.582643581999728
-0.002551072,0.02670186210886537,2.596166610742552
-0.002550752,0.02646614713631669,2.612394245233968
-0.002550432,0.02646614713631669,2.632228020723461
-0.002550112,0.02646614713631662,2.648455655214849
-0.002549792,0.02638757547880052,2.631326485473938
-0.002549472,0.02623043216376822,2.652061796212954
-0.002549152,0.02599471719121959,2.668289430704353
-0.002548832,0.02583757387618742,2.663781754456745
-0.002548512,0.02638757547880002,2.671895571702439
-0.002548192,0.02623043216376822,2.663781754456745
-0.002547872,0.02583757387618742,2.700744699687164
-0.002547552,0.02646614713631605,2.698941629188099
-0.002547232,0.02575900221867125,2.677304783199582
-0.002546912,0.02520900061605814,2.692630882441462
-0.002546592,0.0256804305611551,2.710661587431911
-0.002546272,0.02544471558860661,2.731396898170926
-0.002545952,0.02575900221867097,2.703449305435757
-0.002545632,0.02552328724612278,2.720578475176657
-0.002545312,0.02552328724612278,2.725987686673792
-0.002544992,0.02568043056115453,2.712464657930993
-0.002544672,0.02505185730102583,2.753935279408986
-0.002544352,0.02513042895854191,2.761147561405159
-0.002544032,0.02544471558860661,2.753033744159464
-0.002543712,0.02458042735592887,2.7665567729023
-0.002543392,0.02536614393108982,2.761147561405187
-0.002543072,0.02465899901344504,2.784587477892748
-0.002542752,0.02410899741083192,2.801716647633674
-0.002542432,0.0243447123833804,2.800815112384151
-0.002542112,0.02403042575331577,2.828762705119346
-0.002541792,0.02434471238338012,2.81974735262413
-0.002541472,0.02363756746573496,2.831467310867914
-0.002541152,0.02363756746573496,2.840482663363137
-0.002540832,0.02332328083567076,2.85941490360309
-0.002540512,0.02379471078076728,2.839581128113615
-0.002540192,0.02379471078076728,2.854907227355482
-0.002539872,0.02363756746573496,2.873839467595467
-0.002539552,0.02379471078076728,2.840482663363137
-0.002539232,0.0236375674657351,2.863021044601177
-0.002538912,0.02363756746573496,2.877445608593556
-0.002538592,0.0235589958082188,2.890968637336393
-0.002538272,0.02363756746573453,2.882854820090703
-0.002537952,0.02316613752063801,2.896377848833527
-0.002537632,0.02324470917815409,2.918916230071567
-0.002537312,0.02293042254808952,2.906294736578273
-0.002536992,0.02245899260299258,2.924325441568722
-0.002536672,0.02300899420560547,2.931537723564898
-0.002536352,0.02277327923305722,2.927931582566811
-0.002536032,0.02269470757554105,2.940553076060125
-0.002535712,0.02253756426050874,2.947765358056305
-0.002535392,0.02261613591802489,2.959485316300096
-0.002535072,0.02277327923305708,2.949568428555358
-0.002534752,0.02261613591802489,2.943257681808692
-0.002534432,0.02206613431541178,2.962189922048663
-0.002534112,0.02151613271279882,3.004562078776211
-0.002533792,0.02167327602783098,2.999152867279082
-0.002533472,0.02198756265789533,2.993743655781952
-0.002533152,0.02135898939776634,3.003660543526694
-0.002532832,0.02135898939776634,3.010872825522873
-0.002532512,0.02112327442521801,3.008168219774308
-0.002532192,0.02128041774025019,3.009971290273351
-0.002531872,0.02128041774025019,3.021691248517142
-0.002531552,0.02143756105528208,3.038820418258064
-0.002531232,0.02096613111018555,3.034312742010456
-0.002530912,0.0206518444801212,3.057752658498017
-0.002530592,0.02096613111018555,3.056851123248516
-0.002530272,0.02151613271279867,3.056851123248516
-0.002529952,0.02112327442521723,3.066768010993268
-0.002529632,0.02041612950757243,3.073078757739919
-0.002529312,0.02041612950757243,3.098321744726524
-0.002528992,0.02073041613763707,3.083897180734188
-0.002528672,0.02025898619254013,3.085700251233233
-0.002528352,0.02049470116508838,3.103730956223665
-0.002528032,0.0201018428775078,3.103730956223681
-0.002527712,0.0201018428775078,3.110943238219861
-0.002527392,0.01986612790495961,3.114549379217958
-0.002527072,0.02018041453502396,3.122663196463652
-0.002526752,0.01994469956247571,3.152413859697865
-0.002526432,0.01978755624744316,3.134383154707443
-0.002526112,0.01994469956247549,3.14430004245219
-0.002525792,0.02010184287750772,3.144300042452203
-0.002525472,0.02002327121999165,3.157823071195026
-0.002525152,0.01947326961737852,3.17405070568643
-0.002524832,0.01947326961737852,3.161429212193116
-0.002524512,0.01955184127489469,3.191179875427355
-0.002524192,0.01955184127489469,3.182164522932139
-0.002523872,0.01955184127489469,3.203801368920669
-0.002523552,0.01955184127489469,3.191179875427355
-0.002523232,0.01900183967228073,3.213718256665436
-0.002522912,0.01805897978208768,3.236256637903476
-0.002522592,0.01829469475463593,3.228142820657782
-0.002522272,0.01813755143960383,3.229044355907297
-0.002521952,0.01892326801476542,3.223635144410162
-0.002521632,0.01837326641215167,3.233552032154923
-0.002521312,0.01766612149450687,3.249779666646312
-0.002520992,0.01798040812457151,3.249779666646312
-0.002520672,0.01774469315202282,3.25879501914154
-0.002520352,0.01750897817947455,3.263302695389148
-0.002520032,0.01774469315202282,3.264204230638669
-0.002519712,0.01774469315202304,3.26420423063867
-0.002519392,0.01735183486444224,3.283136470878641
-0.002519072,0.01703754823437782,3.294856429122432
-0.002518752,0.01727326320692607,3.29395489387291
-0.002518432,0.01719469154940992,3.302068711118612
-0.002518112,0.01711611989189377,3.312887134112881
-0.002517792,0.01711611989189377,3.306576387366224
-0.002517472,0.01680183326182941,3.317394810360483
-0.002517152,0.01656611828928065,3.318296345610015
-0.002516832,0.01719469154940992,3.325508627606194
-0.002516512,0.01648754663176507,3.337228585849977
-0.002516192,0.01711611989189377,3.327311698105239
-0.002515872,0.01593754502915245,3.348948544093758
-0.002515552,0.01680183326182913,3.336327050600463
-0.002515232,0.01609468834418369,3.330917839103329
-0.002514912,0.01570183005660282,3.374191531080401
-0.002514592,0.01562325839908674,3.369683854832792
-0.002514272,0.01562325839908674,3.375093066329927
-0.002513952,0.01546611508405442,3.382305348326106
-0.002513632,0.01593754502915137,3.380502277827061
-0.002513312,0.01538754342653875,3.394025306569885
-0.002512992,0.01554468674157058,3.414760617308913
-0.002512672,0.01546611508405442,3.405745264813689
-0.002512352,0.01601611668666724,3.404843729564174
-0.002512032,0.01570183005660289,3.412957546809868
-0.002511712,0.01538754342653854,3.421972899305084
-0.002511392,0.01483754182392515,3.428283646051749
-0.002511072,0.01491611348144131,3.437298998546973
-0.002510752,0.01483754182392522,3.430086716550801
-0.002510432,0.01507325679647362,3.440905139545063
-0.002510112,0.01475897016640898,3.440905139545063
-0.002509792,0.01491611348144131,3.452625097788861
-0.002509472,0.01491611348144131,3.459837379785033
-0.002509152,0.01499468513895739,3.475163479026901
-0.002508832,0.01468039850889283,3.477868084775482
-0.002508512,0.01483754182392515,3.476065014276437
-0.002508192,0.01452325519386044,3.481474225773579
-0.002507872,0.01444468353634434,3.490489578268795
-0.002507552,0.01420896856379587,3.494095719266885
-0.002507232,0.01342325198863428,3.489588043019273
-0.002506912,0.01303039370105349,3.510323353758289
-0.002506592,0.01334468033111784,3.520240241503026
-0.002506272,0.0139732535912474,3.52204331200208
-0.002505952,0.01350182364615043,3.546384763739185
-0.002505632,0.01350182364615065,3.532861734996353
-0.002505312,0.01373753861869892,3.537369411243961
-0.002504992,0.01334468033111849,3.546384763739177
-0.002504672,0.01287325038602116,3.546384763739185
-0.002504352,0.01310896535856965,3.552695510485842
-0.002504032,0.01240182044092444,3.547286298988716
-0.002503712,0.01263753541347269,3.557203186733454
-0.002503392,0.01263753541347269,3.566218539228678
-0.002503072,0.01303039370105349,3.549990904737275
-0.002502752,0.01271610707098886,3.57072621547629
-0.002502432,0.01255896375595667,3.57613542697342
-0.002502112,0.01255896375595653,3.585150779468648
-0.002501792,0.01216610546837574,3.583347708969604
-0.002501472,0.01208753381085937,3.591461526215321
-0.002501152,0.0118518188383111,3.608590695956231
-0.002500832,0.01263753541347198,3.595969202462929
-0.002500512,0.01200896215334342,3.610393766455276
-0.002500192,0.01193039049582725,3.610393766455276
-0.002499872,0.0109875306056342,3.61850758370097
-0.002499552,0.01114467392066568,3.624818330447634
-0.002499232,0.01153753220824646,3.628424471445724
-0.002498912,0.01153753220824646,3.626621400946689
-0.002498592,0.01153753220824646,3.637439823940948
-0.002498272,0.01075181563308559,3.63293214769334
-0.002497952,0.01075181563308487,3.651864387933307
-0.002497632,0.01106610226314951,3.642849035438083
-0.002497312,0.01098753060563299,3.668092022424702
-0.002496992,0.01059467231805256,3.659076669929486
-0.002496672,0.01106610226314951,3.664485881426621
-0.002496352,0.0105161006605364,3.689728868413248
-0.002496032,0.01106610226314951,3.679811980668501
-0.002495712,0.01059467231805298,3.687925797914196
-0.002495392,0.01083038729060104,3.69784268565895
-0.002495072,0.01035895734550407,3.692433474161815
-0.002494752,0.01028038568798749,3.716774925898911
-0.002494432,0.009808955742890965,3.706858038154174
-0.002494112,0.01004467071543922,3.712267249651303
-0.002493792,0.009966099057923283,3.712267249651308
-0.002493472,0.01059467231805256,3.72038106689701
-0.002493152,0.009651812427859004,3.727593348893188
-0.002492832,0.01004467071543944,3.726691813643667
-0.002492512,0.01020181403047177,3.737510236637936
-0.002492192,0.01020181403047141,3.742017912885542
-0.002491872,0.009808955742890965,3.735707166138891
-0.002491552,0.00973038408537487,3.75193480063028
-0.002491232,0.009730384085374799,3.74291944813507
-0.002490912,0.009258954140277859,3.752836335879817
-0.002490592,0.008866095852696841,3.771768576119774
-0.002490272,0.008630380880148586,3.757344012127429
-0.002489952,0.009180382482761693,3.759147082626474
-0.002489632,0.00878752419518089,3.775374717117877
-0.002489312,0.008630380880148586,3.770867040870265
-0.002488992,0.008787524195180748,3.784390069613089
-0.002488672,0.009101810825245527,3.788897745860713
-0.002488352,0.008708952537664738,3.794306957357848
-0.002488032,0.008394665907600031,3.794306957357863
-0.002487712,0.00831609425008395,3.811436127098773
-0.002487392,0.00894466751021265,3.804223845102601
-0.002487072,0.00831609425008395,3.79881463360546
-0.002486752,0.007608949332438511,3.82495915584161
-0.002486432,0.007608949332438511,3.825860691091125
-0.002486112,0.007608949332438511,3.818648409094953
-0.002485792,0.007137519387341557,3.824057620592087
-0.002485472,0.007294662702373875,3.827663761590177
-0.002485152,0.007687520989954677,3.838482184584446
-0.002484832,0.007923235962502932,3.842989860832054
-0.002484512,0.007373234359890041,3.842088325582536
-0.002484192,0.007137519387341557,3.853808283826327
-0.002483872,0.00682323275727692,3.85651288957489
-0.002483552,0.00682323275727692,3.852005213327282
-0.002483232,0.006744661099760839,3.859217495323454
-0.002482912,0.006744661099760768,3.856512889574894
-0.002482592,0.006351802812179966,3.876346665064387
-0.002482272,0.005566086237019233,3.885362017559604
-0.002481952,0.006508946127212284,3.877248200313909
-0.002481632,0.006587517784728436,3.874543594565342
-0.002481312,0.00658751778472815,3.87814973556344
-0.002480992,0.0062732311546638,3.886263552809134
-0.002480672,0.006194659497147719,3.891672764306263
-0.002480352,0.005958944524599163,3.893475834805313
-0.002480032,0.005487514579502223,3.89978658155197
-0.002479712,0.005094656291921635,3.912408075045283
-0.002479392,0.005330371264469891,3.912408075045283
-0.002479072,0.005016084634405255,3.906097328298626
-0.002478752,0.005408942921986057,3.924128033289075
-0.002478432,0.005173227949437587,3.916915751292895
-0.002478112,0.005094656291921492,3.929537244786198
-0.002477792,0.005016084634405255,3.930438780035732
-0.002477472,0.005251799606953739,3.937651062031911
-0.002477152,0.004623226346824109,3.93584799153288
