Time (s),Ch1,Ch2
-0.000381976,2.459433407,2.635834162
-0.000381846,2.457634024,2.640341838
-0.000381716,2.463931864,2.635834162
-0.000381586,2.462132481,2.637637232
-0.000381456,2.45493495,2.634031091
-0.000381326,2.466630938,2.634932626
-0.000381196,2.464831555,2.634031091
-0.000381066,2.463931864,2.636735697
-0.000380936,2.467530629,2.631326485
-0.000380806,2.474728159,2.632228021
-0.000380676,2.469330011,2.642144908
-0.000380546,2.480126307,2.638538767
-0.000380416,2.472029085,2.643947979
-0.000380286,2.483725073,2.642144908
-0.000380156,2.48192569,2.645751049
-0.000380026,2.48912322,2.64935719
-0.000379896,2.485524455,2.641243373
-0.000379766,2.484624764,2.64935719
-0.000379636,2.482825381,2.642144908
-0.000379506,2.479226616,2.635834162
-0.000379376,2.485524455,2.643947979
-0.000379246,2.493621677,2.640341838
-0.000379116,2.487323838,2.643046444
-0.000378986,2.491822294,2.646652585
-0.000378856,2.494521368,2.643046444
-0.000378726,2.493621677,2.638538767
-0.000378596,2.499919516,2.641243373
-0.000378466,2.494521368,2.64935719
-0.000378336,2.497220442,2.643046444
-0.000378206,2.500819208,2.64935719
-0.000378076,2.500819208,2.646652585
-0.000377946,2.508016738,2.650258726
-0.000377816,2.505317664,2.651160261
-0.000377686,2.507117047,2.64755412
-0.000377556,2.506217356,2.643046444
-0.000377426,2.512515195,2.646652585
-0.000377296,2.513414886,2.637637232
-0.000377166,2.514314577,2.638538767
-0.000377036,2.517013651,2.633129556
-0.000376906,2.520612417,2.63042495
-0.000376776,2.522411799,2.637637232
-0.000376646,2.525110873,2.650258726
-0.000376516,2.532308404,2.643046444
-0.000376386,2.526910256,2.64755412
-0.000376256,2.524211182,2.64935719
-0.000376126,2.530509021,2.643947979
-0.000375996,2.531408712,2.64755412
-0.000375866,2.532308404,2.646652585
-0.000375736,2.533208095,2.638538767
-0.000375606,2.534107786,2.638538767
-0.000375476,2.535007478,2.632228021
-0.000375346,2.545803773,2.633129556
-0.000375216,2.53680686,2.637637232
-0.000375086,2.537706552,2.625015739
-0.000374956,2.541305317,2.629523415
-0.000374826,2.548502847,2.627720344
-0.000374696,2.544904082,2.632228021
-0.000374566,2.55030223,2.629523415
-0.000374436,2.55030223,2.633129556
-0.000374306,2.547603156,2.636735697
-0.000374176,2.55030223,2.643947979
-0.000374046,2.549402539,2.64755412
-0.000373916,2.551201921,2.643046444
-0.000373786,2.553900995,2.646652585
-0.000373656,2.553900995,2.643046444
-0.000373526,2.556600069,2.639440303
-0.000373396,2.554800687,2.643947979
-0.000373266,2.562897909,2.652061796
